Auteurs;Année;Année de soutenance;Titre;Titre journal;Année;Volume;Issue;Editeur scientifique;Titre ouvrage;Titre du volume;Editeur revue;Volume, Issue, Pages;ISBN;Titre conférence;Commentaire;Date congrès;Ville;Pays;Patent n°;Date de publication;Type de rapport;N°;Organisme de délivrance;Pages;Date de publication;Directeur de thèse;Université de soutenance;Année de soutenance;Organisme de délivrance;DOI;NNT;Pubmed;Référence;ArXiv;Description;Voir aussi;Réf. HAL;Rang HCERES;Rang CNRS
Binet L., Gourier D., Derenne S.;2008;;Potential of EPR imaging to detect traces of primitive life in sedimentary rocks;Earth and Planetary Science Letters;;273;;;;;;359-366;;;;;;;;;;;;;;;;;;;;;;;;;;
Blas H., Save M., Pasetto P., Boissiere C., Sanchez C., Charleux B.;2008;;Elaboration of Monodisperse Spherical Hollow Particles with Ordered Mesoporous Silica Shells via Dual Latex/Surfactant Templating : Radial Orientation of Mesopore Channels.;Langmuir;;24;67;;;;;13132-13137;;;;;;;;;;;;;;;;;10.1021/la801897k;;;;;;;;;
Bouchmella K., G. Dutremez S., Alonso B., Mauri F., Gervais C.;2008;;1H, 13C, and 15N solid-state NMR studies of imidazole- and morpholine-based model compounds possessing halogen and hydrogen bonding capabilities.;Crystal Growth and Design;;8;;;;;;3941-93950.;;;;;;;;;;;;;;;;;;;;;;;;;;
Brodard-Severac F., Guerrero G., Maquet J., Florian P., Gervais C., Mutin H.;2008;;High-field 17O MAS NMR investigation of phosphonic acid monolayers on titania.;Chemistry of Materials;;20;;;;;;5191-5196.;;;;;;;;;;;;;;;;;;;;;;;;;;
Brun N., Julian-Lopez B., Hesemann P., Laurent G., Deuleuze H., Sanchez C., Achard M.-F., Backov R.;2008;;Eu3+ @Organo-Si(HIPE) Macro-Mesocellular Hybrid Foams Generation : Syntheses, Characterizations, and Photonic Properties;Chem.Mater.;;20;22;;;;;7117-7129;;;;;;;;;;;;;;;;;10.1021/cm8018023;;;;;;;;;
Brun N., Julian-Lopez B., Hesemann P., Laurent G., Deleuze H., Sanchez C., Achard M.-F., Backov R.;2008;;Eu3+@Organo-Si(HIPE) Macro-Mesocellular Foams Generation: Syntheses, Characterizations and Photonic Properties;Chemistry of Materials;;20;22;;;;;7117-7129;;;;;;;;;;;;;;;;;10.1021/cm8018023;;;;;;;;;
Carn F., Steunou N., Djabourov M., Coradin T., Ribot F., Livage J.;2008;;First example of biopolymer-polyoxometalate complex coacervation in gelatin-decavanadate mixtures.;Soft Matter.;;4;;;;;;735-738.;;;;;;;;;;;;;;;;;;;;;;;;;;
Carn F., Djabourov M., Coradin T., Livage J., Steunou N.;2008;;Influence of decavanadate clusters on the rheological properties of gelatin.;J. Phys. Chem. B.;;112;;;;;;12596-12605.;;;;;;;;;;;;;;;;;;;;;;;;;;
Cecilia Fuertes M., Colodrero S., Lozano G., R. Gonzales-Elipe A., Grosso D., Boissière C., Sanchez C., J. De A.a. Soler-Illia G., Miguez H.;2008;;Hybrid mesostructured thin films functionalized with DBM as new selective sensors of BF3. .;Sensors and Actuators B : Chemical;;130;;;;;;1-8.;;;;;;;;;;;;;;;;;;;;;;;;;;
Cecilia Fuertes M., Colodrero S., Lozano G., R. Gonzales-Elipe A., Grosso D., Boissière C., Sanchez C., J. De A.a. Soler-Illia G., Miguez H.;2008;;Sorption properties of mesoporous multilayer thin films.;J. Phys. Chem. C. Letters;;112;;;;;;3157-3163.;;;;;;;;;;;;;;;;;;;;;;;;;;
Chemin N., Rozes L., Chanéac C., Cassaignon S., Le Bourhis E., P. Jolivet J., Spalla O., Barthel E., Sanchez C.;2008;;Structure and mechanical properties of mesostructured functional hybrid coatings based on anisotropic nanoparticles dispersed in poly(hydroxylethyl methacrylate).;Chemistry of Materials;;20;;;;;;4602-4611.;;;;;;;;;;;;;;;;;;;;;;;;;;
Chiche D., Digne M., Revel R., Chanéac C., Jolivet J.-P.;2008;;Accurate determination of oxide nanoparticle size and shape based on X-ray powder pattern simulation : application to Boehmite AlOOH.;J. Phys. Chem. C.;;112;;;;;;8524-8533.;;;;;;;;;;;;;;;;;;;;;;;;;;
Chopin F., Garnero P., Le Henanff A., Debiais F., Daragon A., Roux C., Sany J., Wendling D., Zarnitsky C., Ravaud P., Thomas T.;2008;;Long-term effects of infliximab on bone and cartilage turnover markers in patients with rheumatoid arthritis.;Ann Rheum Dis;;67;3;;;;;353-7;;;;;;;;;;;;;;;;;10.1136/ard.2007.076604;;17644538;;;;;;;
Coelho C., Azais T., Bonhomme C., Bonhomme-Coury L., Boissière C., Laurent G., Massiot D.;2008;;Efficiency of dipolar and J-derived solid-state NMR techniques for a new pair of nuclei ( 31P, 29 SI). Towards the characterization of Si-O-P mesoporous materials;C.R. Chimie;;11;;;;;;387-397;;;;;;;;;;;;;;;;;10.1016/j.crsi.2007.09.012;;;;;;;;;
Coelho C., Azais T., Bonhomme C., Bonhomme-Coury L., Boissie&#768Re C., Laurent G., Massiot D.;2008;;Efficiency of dipolar and J-derived solid-state NMR techniques for a new pair of nuclei {31P,29Si}. Towards the characterization of Si-O-P mesoporous materials;Comptes Rendus Chimie;;11;;;;;;387-397;;;;;;;;;;;;;;;;;10.1016/j.crci.2007.09.012;;;;;;;;;
Constantin D., Pansu B., Impéror M., Davidson P., Ribot F.;2008;;Repulsion between inorganic particles inserted within surfactant bilayers.;Phys Rev. Let.,;;101;;;;;;098101-1-098101-4;;;;;;;;;;;;;;;;;;;;;;;;;;
Constantin D., Pansu B., Impéror M., Davidson P., Ribot F.;2008;;Repulsion Between Inorganic Particles Inserted Within Surfactant Bilayers;Physical Review Letters;;101;;;;;;098101;;;;;;;;;;;;;;;;;10.1103/PhysRevLett.101.098101;;;;;;;;;
Costa D., Tougerti A., Tielens F., Gervais C., Stievano L., F. Lambert J.;2008;;DFT study of the adorption of microsolvated glycine on a hydrophilic amorphous silica surface.;Physical Chemistry Chemical Physics;;10;;;;;;6360-6368.;;;;;;;;;;;;;;;;;;;;;;;;;;
Costa D., Tougerti A., Tielens F., Gervais C., Stievano L., Lambert J.-F.;2008;;DFT study of the adsorption of microsolvated glycine on a hydrophilic amorphous silica surface;Physical Chemistry Chemical Physics;;10;42;;;;;6360-6368;;;;;;;;;;;;;;;;;10.1039/B806501B;;;;;;;;;
Delpoux O., Gourier D., Binet L., Vezin H., Derenne S., Robert F.;2008;;CW- and pulsed-EPR of carbonaceous matter in primitive meteorites: Solving a lineshape paradox;Spectrochimica Acta Part A: Molecular and Biomolecular Spectroscopy;;69;;;;;;1301-1310;;;;;;;;;;;;;;;;;;;;;;;;;;
Derenne S., Robert F., Skrzypczack A., Gourier D., Binet L., Rouzaud J.-N.;2008;;Molecular evidence for life in the 3.5 billion year old Warrawoona chert;Earth and Planetary Science Letters;;272;;;;;;476-480;;;;;;;;;;;;;;;;;;;;;;;;;;
Dexmer J., M. Leroy C., Binet L., Heresanu V., Launois P., Steunou N., Coulon C., Maquet J., Brun N., Livage J., Backov R.;2008;;Vanadium Oxide-PANI Nanocomposite-Based Macroscopic Fibers: 1D Alcohol Sensors Bearing Enhanced Toughness;Chemistry of Materials;;20;;;;;;pp. 5541-5549;;;;;;;;;;;;;;;;;10.1021/cm800886v;;;;;;;;;
Duperrier S., Chiriac R., Sigala C., Gervais C., Bernard S., Cornu D., Miele P.;2008;;Thermal behaviour of a series of poly(B-(methylamino) borazine) for the preparation of boron nitride fibers;Journal of the European Ceramic Society;;29;;;;;;851-855;;;;;;;;;;;;;;;;;10.1016/j.jeurceramsoc.2008.07.012;;;;;;;;;
Durupthy O., Maquet J., Bonhomme C., Coradin T., Livage J., Steunou N.;2008;;Room temperature sol-gel synthesis of crystalline [V3O8]. Probing the hydration level of the interlamellar space by 51V and 133Cs MAS NMR spectroscopy.;Journal of Materials Chemistry;;18;;;;;;3702-3712.;;;;;;;;;;;;;;;;;;;;;;;;;;
Dutremez S., Bouchmella K., Alonso B., Gervais C., Mauri F.;2008;;1H, 13C, and 15N solid-state NMR studies of imidazole- and morpholine-based model compounds possessing halogen and hydrogen bonding capabilities;Crystal Growth & Design / Crystal Growth and Design;;8;11;;;;;3941;;;;;;;;;;;;;;;;;10.1021/cg700975v;;;;;;;;;
El Hammari L., Marroun H., Laghzizil A., Saoiabi A., Roux C., Livage J., Coradin T.;2008;;Organically modified porous hydroxyapatites : a comparison between alkylphosphonate grafting and citrate chelation.;J. of Solid State Chemistry;;181;;;;;;848-854.;;;;;;;;;;;;;;;;;;;;;;;;;;
Escribano P., Julian-Lopez B., Planelles J., Cordoncillo E., Viana B., Sanchez C.;2008;;Photonic and nanobiophotonic properties of luminescent lanthanide-doped hybrid organic-inorganic materials.;J. Mater. Chem.;;18;;;;;;23-40.;;;;;;;;;;;;;;;;;;;;;;;;;;
G. Page M., Nassif N., G. Börner H., Antonietti M., Cölfen H.;2008;;Mesoporous calcite by polymer templating.;Crystal Growth and Design;;8;;;;;;792-1794.;;;;;;;;;;;;;;;;;;;;;;;;;;
Gasquerès G., Bonhomme C., Maquet J., Babonneau F., Hayakawa S., Kanaya T., Osaka A.;2008;;Revisiting silicate substituted hydroxyapatite by solid state NMR.;Magnetic Resonance in Chemistry;;46;;;;;;342-346.;;;;;;;;;;;;;;;;;;;;;;;;;;
Gautier C., Abdoul-Aribi N., Roux C., Lopez P. J., Livage J., Coradin T.;2008;;Biomimetic dual templating of silica by polysaccharide/protein assemblies.;Colloïds and Surfaces B : Biointerfaces;;65;;;;;;140-145.;;;;;;;;;;;;;;;;;;;;;;;;;;
Gervais C., Laurencin D., Wong A., Pourpoint F., Labram J., Woodward B., Howes A., Pike K., Dupree R., Mauri F., Bonhomme C., Smith M.;2008;;New perspectives on calcium environments in inorganic materials containing calcium-oxygen bonds: A combined computational-experimental 43Ca NMR approach.;Chemical Physics Letters;;464;;;;;;42-48;;;;;;;;;;;;;;;;;10.1016/j.cplett.2008.09.004;;;;;;;;;
Giraud-Guille M., Belamie E., Mosser G., Hélary C., Gobeaux F., Vigier S.;2008;;Liquid crystalline properties of type I collagen : Perspectives in tissue morphogenesis.;Comptes Rendus Chimie;;11;70;;;;;245-252;;;;;;;;;;;;;;;;;;;;;;;;;;
Giraud-Guille M.-M., Belamie E., Mosser G., Hélary C., Gobeaux F., Vigier S.;2008;;Liquid crystalline properties of type I collagen: Perspectives in tissue morphogenesis;Comptes Rendus Chimie;;11;;;;;;245-252;;;;;;;;;;;;;;;;;10.1016/j.crci.2007.05.005;;;;;;;;;
Giraud-Guille M.-M., Mosser G., Belamie E.;2008;;Liquid crystallinity in collagen systems in vitro and in vivo;Current Opinion in Colloid & Interface Science;;13;4;;;;;303-313;;;;;;;;;;;;;;;;;10.1016/j.cocis.2008.03.002;;;;;;;;;
Gobeaux F., Mosser G., Anglo A., Panine P., Davidson P., Giraud-Guille M., Belamie E.;2008;;Fibrillogenesis in dense collagen solutions : a physicochemical study.;J. Mol. Biol.;;376;;;;;;1509-1522.;;;;;;;;;;;;;;;;;;;;;;;;;;
Gobeaux F., Mosser G., Anglo A., Panine P., Davidson P., Giraud-Guille M.-M., Belamie E.;2008;;Fibrillogenesis in Dense Collagen Solutions: A Physicochemical Study;Journal of Molecular Biology;;376;;;;;;1509-1522;;;;;;;;;;;;;;;;;10.1016/j.jmb.2007.12.047;;;;;;;;;
Gourier D., Robert F., Delpoux O., Binet L., Vezin H., Moissette A., Derenne S.;2008;;Extreme deuterium enrichment of organic radicals in the Orgueil meteorite : revisiting the interstellar interpretation;Geochimica et Cosmochimica Acta;;72;;;;;;1914-1923;;;;;;;;;;;;;;;;;;;;;;;;;;
Guerrero G., Brodard-Séverac F., Florian P., Gervais C., Jocelyne M., Mutin H.;2008;;High-Field 17O MAS NMR Investigation of Phosphonic Acid Monolayers on Titania;Chemistry of Materials;;20;16;;;;;5191-5196;;;;;;;;;;;;;;;;;10.1021/cm8012683;;;;;;;;;
Guianvarc'h D., Guangqi E., Drujon T., Rey C., Wang Q., Ploux O.;2008;;Identification of inhibitors of the E. coli cyclopropane fatty acid synthase from the screening of a chemical library: In vitro and in vivo studies.;BBA - Biochimica et Biophysica Acta;;1784;(11);;;;;1652-8;;;;;;;;;;;;;;;;;10.1016/j.bbapap.2008.04.019;;18501724;;;;;;;
Hayakawa S., Osaka A., Tsuru K., Fujii E., Kawabata K., Ando K., Bonhomme C., Babonneau F.;2008;;Synthesis and characterization of Mg-containing nano-apatite.;Key Engin. Mater.;;361;;;;;;47-50.;;;;;;;;;;;;;;;;;;;;;;;;;;
Järn M., J. Brieler F., Kuemmel M., Grosso D., Linden M.;2008;;Wetting of heterogeneous nanopatterned inorganic surfaces.;Chemistry of Materials;;20;;;;;;1476-1483;;;;;;;;;;;;;;;;;;;;;;;;;;
Kanaya T., Tsuru K., Hayakawa S., Osaka A., Fujii E., Kawabata K., Gasqueres G., Bonhomme C., Babonneau F.;2008;;Structure and in vitro solubility of silicon-substituted hydroxyapatite.;Key Engin. Mater.;;361;;;;;;63-66.;;;;;;;;;;;;;;;;;;;;;;;;;;
Laberty-Robert C., Kuemmel M., Allouche J., Boissière C., Nicole L., Grosso D., Sanchez C.;2008;;Sol-gel route to advanced nanoelectrode arrays (NEA) based on titania gold nanocomposites.;J. Mater. Chem.;;18;;;;;;1216-1221.;;;;;;;;;;;;;;;;;;;;;;;;;;
Lancelle-Beltran E., Prené P., Boscher C., Belleville P., Buvat P., Lambert S., Guillet F., Marcel C., Sanchez C.;2008;;Solid-state organic/inorganic hybrid solar cells based on poly(octylthiopene) and dye-sensitized nanobrookite and nanoanatase TiO2 electodes.;Eur. J. Inor. Chem;;903-910.;;;;;;63-66.;;;;;;;;;;;;;;;;;;;;;;;;;;
Leroy C. M., Cardinal T., Jubera V., Treguer-Delapierre M., Majimel J., Manaud J.-P., Backov R., Boissière C., Grosso D., Sanchez C., Viana B., Pellé F.;2008;;Europium-doped mesoporous titania thin films: rare-earth locations and emission fluctuations under illumination;ChemPhysChem;;9;14;;;;;2077-2084;;;;;;;;;;;;;;;;;10.1002/cphc.200800328;;;;;;;;;
Llusar M., Sanchez C.;2008;;Inorganic and hybrid nanofibrous materials templated with organogelators.;Chemistry of Materials;;20;;;;;;782-820.;;;;;;;;;;;;;;;;;;;;;;;;;;
M. Giraud-Guille M., Mosser G., Belamie E.;2008;;Liquid crystallinity in collagen systems in vitro and in vivo.;Current Opinion in Colloid and Interface Science;;13;;;;;;303-313;;;;;;;;;;;;;;;;;;;;;;;;;;
Martinez-Ferrero E., Franc G., Mazères S., Turrin C., Boissiere C., Caminade A.-M., Majoral J.-P., Sanchez C.;2008;;Optical Properties of Hybrid Dendritic-Mesoporous Titania Nanocomposite Films.;Chem.Eur. J.;;14;63;;;;;7658-7669;;;;;;;;;;;;;;;;;10.1002/chem.200800606;;;;;;;;;
Masse S., Laurent G., Chuburu F., Cadiou C., Déchamps I., Coradin T.;2008;;Modification of the Stöber by a polyazamacrocycle leading to unusual core-shell silica nanoparticles.;Langmuir;;24;;;;;;4026-4031.;;;;;;;;;;;;;;;;;;;;;;;;;;
Menapace I., Mera G., Riedel R., Erdem E., Eichel R.-A., Pauletti A., A. Appleby G.;2008;;Luminescence of heat-treated silicon-based polymers : promising materials for LED applications.;Journal of Materials Science;;43;;;;;;5790-5796;;;;;;;;;;;;;;;;;;;;;;;;;;
Mothes, C., Lavielle, S., Karoyan P.;2008;;Amino-zinc-ene-enolate cyclization: A short acces to cis-3-substituted prolino-homotryptophane derivatives.;Journal of Organic Chemistry;;73;(17);;;;;6706-6716;;;;;;;;;;;;;;;;;;;;;;;;;;
Mothes, C., Lavielle, S., Karoyan P.;2008;;Amino-zinc-ene-enolate cyclization: a short access to cis-3-substituted prolino-homotryptophane derivatives.;The Journal of Organic Chemistry;;73;17;;;;;6706-10;;;;;;;;;;;;;;;;;10.1021/jo801006a;;18656982;;;;;;;
P. Jolivet J., Cassaignon S., Chanéac C., Chiche D., Tronc E.;2008;;Design of oxide nanoparticles by aqueous chemistry.;J. Sol-Gel Sci. Tech.;;46;;;;;;299-305.;;;;;;;;;;;;;;;;;;;;;;;;;;
Pabœuf D., Lucas-Leclin G., Georges P., Sumpf B., Ebert G., Varona C., Loiseau P., Aka G., Ferrand B.;2008;;Blue laser emission by intracavity second harmonic generation in Nd:ASL pumped by a tapered amplifier laser diode stabilized by a volume Bragg grating;Applied Physics B;;92;2;;;;;189-193;;;;;;;;;;;;;;;;;10.1007/s00340-008-3079-2;;;;;;;;;
Pauletti A., Handjani S., Fernandez-Martin C., Gervais C., Babonneau F.;2008;;A new example of periodic mesoporous SiCO glasses with cubic symmetry stable at 1000°C.;J. of the Ceramic Society of Japan;;116;;;;;;449-453.;;;;;;;;;;;;;;;;;;;;;;;;;;
Pereira F., Vallé K., Belleville P., Morin A., Lambert S., Sanchez C.;2008;;Advanced mesostructured hybrid silica-nafion membranes for high-performance PEM fuel cell.;Chemistry of Materials;;20;;;;;;1710-1718.;;;;;;;;;;;;;;;;;;;;;;;;;;
Perez H., Noël V., Cavaliere S., Etcheberry A., Albouy P.;2008;;Nanocomposite LB films based on crown derivatized Pt nanoparticles: synthesis, characterization, and electrical properties;Thin Solid Films;;;;;;;;755-763;;;;;;;;;;;;;;;;;10.1016/j.tsf.2008.08.185;;;;;;;;;
Petit Y., Boulanger B., Segonds P., Felix C., Ménaert B., Zaccaro J., Aka G.;2008;;Absorption and fluorescence anisotropies of monoclinic crystals : the case of Nd:YCOB;Optics Express;;16;11;;;;;7997;;;;;;;;;;;;;;;;;;;;;;;;;;
Portehault D., Cassaignon S., Nassif N., Baudrin E., P. Jolivet J.;2008;;A core-corona hierarchical manganese oxide and its formation by an aqueous soft chemistry mechanism.;Angew. Chem. Int. Ed.;;47;;;;;;6441-6444.;;;;;;;;;;;;;;;;;;;;;;;;;;
Portehault D., Cassaignon S., Baudrin E., Jolivet J.-P.;2008;;Synthesis of a manganese oxide nanocomposite through heteroepitaxy in aqueous medium;Chem.Commun;;;;;;;;674-676;;;;;;;;;;;;;;;;;10.1039/b816422c;;;;;;;;;
Portehault D., Cassaignon S., Nassif N., Baudrin E., Jolivet J.-P.;2008;;A core-corona hierarchical manganese oxide and its formation by an aqueous soft chemistry mechanism;Angewandte Chemie International Edition;;47;;;;;;6441;;;;;;;;;;;;;;;;;;;;;;;;;;
Portehault D., Cassaignon S., Baudrin E., Jolivet J.-P.;2008;;Design of Hierarchical core-corona architectures of layered manganese oxides by aqueous precipitation;Chemistry of Materials;;20;;;;;;6140;;;;;;;;;;;;;;;;;;;;;;;;;;
Poulos A., Constantin D., Davidson P., Impéror-Clerc M., Pansu B., Panine P., Nicole L., Sanchez C.;2008;;Photochromic Hybrid Organic−Inorganic Liquid-Crystalline Materials Built from Nonionic Surfactants and Polyoxometalates: Elaboration and Structural Study;Langmuir;;24;12;;;;;6285-6291;;;;;;;;;;;;;;;;;10.1021/la8004322;;;;;;;;;
Pourpoint F., Gervais C., Bonhomme-Coury L., Mauri F., Alonso B., Bonhomme C.;2008;;Calcium phosphates : First-principles calculations vs. solid-state NMR experiments.;C.R. Chimie;;11;;;;;;398-406.;;;;;;;;;;;;;;;;;;;;;;;;;;
Prouzet E., Ravaine S., Sanchez C., Backov R.;2008;;Bio-inspired synthetic pathways and beyond: integrative chemistry;New Journal of Chemistry;;32;8;;;;;pp. 1284-1299;;;;;;;;;;;;;;;;;10.1039/b802527b;;;;;;;;;
Remusat L., Le Guillou C., Rouzaud J.-N., Binet L., Derenne S., Robert F.;2008;;Molecular study of the insoluble organic matter of Kainsaz CO3 carbonaceous chondrite : comparison with CI and CM IOM;Meteoritics & Planetary Science;;43;;;;;;1099-1111;;;;;;;;;;;;;;;;;;;;;;;;;;
Ribot F., Martinez-Ferrero E., Boubekeur K., Hendrickx P., Martins J., Van Lokeren L., Willem R., Biesemans B.;2008;;Sn12O8(OH)4(OEt)28(HOEt)4 : an additional member in the family of dodecameric oxo-clusters.;Inorganic Chemistry;;47;;;;;;5831-5840.;;;;;;;;;;;;;;;;;;;;;;;;;;
Sanchez C., Boissière C., Grosso D., Laberty C., Nicole L.;2008;;Design, synthesis, and properties of inorganic and hybrid thin films having periodically organized nanoporosity.;Chemistry of Materials;;20;;;;;;682-737.;;;;;;;;;;;;;;;;;;;;;;;;;;
Skrzypczack A., Binet L., Delpoux O., Vezin H., Derenne S., Robert F., Gourier D.;2008;;EPR of radicals in primitive organic matter : a tool for the search of biosignatures of the most ancient traces of life;Applied Magnetic Resonance;;33;;;;;;371-397;;;;;;;;;;;;;;;;;;;;;;;;;;
Tesson B., Masse S., Laurent G., Maquet J., Livage J., Martin-Jézéquel V., Coradin T.;2008;;Contribution of multi-nuclear solid state NMR to the characterization of the Thalassiosira pseudonana diatom cell wall.;Anal Bioanal Chem.;;390;;;;;;1889-1898.;;;;;;;;;;;;;;;;;;;;;;;;;;
Tielens F., Gervais C., François Lambert J., Mauri F., Costa D.;2008;;Ab initio study of the hydroxylated surface of amorphous silica : a representative model.;Chemistry of Materials;;20;;;;;;3336-3344.;;;;;;;;;;;;;;;;;;;;;;;;;;
Titirici M.-M., Antonietti M., Baccile N.;2008;;Hydrothermal carbon from biomass : a comparison of the local structure from poly-to monosaccharides and pentoses/hexoses.;The Royal Society of Chemistry;;10;58;;;;;1204-1212;;;;;;;;;;;;;;;;;10.1039/b807009a;;;;;;;;;
Yang Y., Coradin T.;2008;;A green route to silica nanoparticles with tunable size and structure.;Green Chem.;;10;;;;;;183-190.;;;;;;;;;;;;;;;;;;;;;;;;;;
Alonso B., Arrachart G., Babonneau F., Bonhomme C., Chi Man Michel W., Hartmeyer G., J E Moreau J., Carcel C.;2007;;Interfaces involving biomolecules and inorganic materials : a solid state NMR approach;Material research society symposium proceedings;;1008;;;;;;T02-09;;;;;;;;;;;;;;;;;;;;;;;;;;
Amoura M., Nassif N., Roux C., Livage J., Coradin T.;2007;;Sol-gel encapsulation of cells is not limited to silica : bacteria long-term viability in alumina matrices.;Chem. Commun.;;17;;;;;;4015-4017.;;;;;;;;;;;;;;;;;;;;;;;;;;
Andersson J., Johannessen E., Areva S., Baccile N., Azais T., Linden M.;2007;;Physical properties and in vitro bioactivity of hierarchiral porous sillica/HAP composites.;J. Mater. Chem.;;5;;;;;;463-468.;;;;;;;;;;;;;;;;;;;;;;;;;;
Babonneau F., Bonhomme C., Baccile N., Laurent G., Innocenzi P.;2007;;Solid-state NMR characterization of the surfactant-silica interface in templated silicas : acidic versus basic conditions.;Chemistry of Materials;;19;;;;;;1343-1354;;;;;;;;;;;;;;;;;;;;;;;;;;
